"VIDEO","TOTAL_COUNT","UPWARD","DOWNWARD","LATERAL","WINDOW","OVERLAP"
"192_168_4_5-2020-10-02_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-02_07-30-01","43.0","17.0","20.0","6.0","13","3"
"192_168_4_5-2020-09-16_07-15-02","2.0","0.0","1.0","1.0","13","1"
"192_168_4_5-2020-09-21_12-30-01","262.0","122.0","128.0","12.0","21","1"
"192_168_4_5-2020-08-26_11-30-01","1434.0","576.0","582.0","276.0","17","1"
"192_168_4_5-2020-10-03_10-00-01","24.0","6.0","3.0","15.0","13","1"
"192_168_4_5-2020-09-17_12-00-01","661.0","306.0","341.0","14.0","13","1"
"192_168_4_5-2020-09-17_08-15-02","74.0","40.0","24.0","10.0","17","3"
"192_168_4_5-2020-09-26_11-15-01","22.0","3.0","14.0","5.0","13","1"
"192_168_4_5-2020-09-11_19-15-02","242.0","48.0","175.0","19.0","13","3"
"192_168_4_5-2020-09-25_14-00-01","2492.0","1090.0","1133.0","269.0","25","13"
"192_168_4_5-2020-08-29_18-15-01","1799.0","729.0","818.0","252.0","21","5"
"192_168_4_5-2020-09-22_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_11-45-01","1524.0","680.0","713.0","131.0","17","1"
"192_168_4_5-2020-08-28_07-45-01","68.0","38.0","26.0","4.0","15","3"
"192_168_4_5-2020-09-16_08-45-01","198.0","84.0","90.0","24.0","13","5"
"192_168_4_5-2020-09-26_10-15-01","85.0","35.0","36.0","14.0","17","3"
"192_168_4_5-2020-09-07_11-45-01","1510.0","616.0","695.0","199.0","13","3"
"192_168_4_5-2020-08-27_12-15-02","1892.0","802.0","908.0","182.0","25","11"
"192_168_4_5-2020-09-23_09-15-01","93.0","29.0","47.0","17.0","13","3"
"192_168_4_5-2020-09-14_11-00-02","104.0","38.0","44.0","22.0","13","1"
"192_168_4_5-2020-08-28_14-15-02","2532.0","1050.0","1069.0","413.0","25","9"
"192_168_4_5-2020-08-27_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_10-30-01","567.0","254.0","290.0","23.0","13","3"
"192_168_4_5-2020-09-27_17-30-01","171.0","57.0","79.0","35.0","13","3"
"192_168_4_5-2020-09-19_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-16_14-45-01","1965.0","837.0","921.0","207.0","13","5"
"192_168_4_5-2020-09-18_19-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-25_13-30-01","1236.0","534.0","552.0","150.0","13","5"
"192_168_4_5-2020-09-07_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-25_19-00-01","3083.0","1296.0","1377.0","410.0","13","5"
"192_168_4_5-2020-08-30_07-45-01","52.0","29.0","18.0","5.0","15","3"
"192_168_4_5-2020-09-10_16-30-01","917.0","259.0","568.0","90.0","13","5"
"192_168_4_5-2020-08-31_13-30-01","54.0","7.0","37.0","10.0","13","1"
"192_168_4_5-2020-08-25_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-16_15-00-01","346.0","147.0","184.0","15.0","17","1"
"192_168_4_5-2020-09-22_08-15-01","81.0","33.0","33.0","15.0","13","1"
"192_168_4_5-2020-09-11_23-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-05_09-00-01","55.0","9.0","39.0","7.0","13","1"
"192_168_4_5-2020-09-20_08-15-01","65.0","23.0","29.0","13.0","13","1"
"192_168_4_5-2020-08-24_19-45-01","2060.0","797.0","798.0","465.0","15","3"
"192_168_4_5-2020-09-15_17-00-02","1213.0","477.0","564.0","172.0","15","1"
"192_168_4_5-2020-09-20_18-15-01","141.0","30.0","86.0","25.0","13","1"
"192_168_4_5-2020-09-06_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_09-15-01","136.0","55.0","51.0","30.0","15","1"
"192_168_4_5-2020-10-01_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_09-15-01","46.0","17.0","22.0","7.0","17","1"
"192_168_4_5-2020-08-29_11-30-01","1531.0","682.0","717.0","132.0","13","3"
"192_168_4_5-2020-09-14_17-45-01","3386.0","1428.0","1617.0","341.0","21","5"
"192_168_4_5-2020-08-26_10-00-01","976.0","426.0","422.0","128.0","15","3"
"192_168_4_5-2020-08-28_15-15-01","804.0","372.0","358.0","74.0","23","1"
"192_168_4_5-2020-08-26_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-24_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_14-30-01","300.0","112.0","135.0","53.0","13","3"
"192_168_4_5-2020-09-08_12-30-01","830.0","373.0","384.0","73.0","25","1"
"192_168_4_5-2020-09-19_12-15-01","109.0","39.0","62.0","8.0","13","1"
"192_168_4_5-2020-09-10_09-30-01","107.0","44.0","43.0","20.0","13","3"
"192_168_4_5-2020-09-07_08-30-01","54.0","16.0","22.0","16.0","13","1"
"192_168_4_5-2020-09-20_17-45-01","362.0","128.0","196.0","38.0","13","1"
"192_168_4_5-2020-08-31_16-15-01","506.0","197.0","260.0","49.0","13","3"
"192_168_4_5-2020-08-25_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-30_08-30-01","194.0","83.0","88.0","23.0","13","5"
"192_168_4_5-2020-09-27_07-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-05_17-45-02","2081.0","815.0","1085.0","181.0","13","5"
"192_168_4_5-2020-09-14_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-24_18-30-02","129.0","50.0","62.0","17.0","13","3"
"192_168_4_5-2020-09-20_13-45-01","923.0","394.0","379.0","150.0","27","11"
"192_168_4_5-2020-08-26_15-15-01","2465.0","1036.0","1078.0","351.0","21","5"
"192_168_4_5-2020-09-01_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-27_15-00-01","1365.0","582.0","535.0","248.0","27","11"
"192_168_4_5-2020-09-14_12-45-01","1010.0","457.0","446.0","107.0","21","3"
"192_168_4_5-2020-09-19_07-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_08-00-01","54.0","23.0","21.0","10.0","15","1"
"192_168_4_5-2020-08-31_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_12-15-01","85.0","17.0","61.0","7.0","13","1"
"192_168_4_5-2020-09-15_08-00-01","76.0","37.0","34.0","5.0","13","3"
"192_168_4_5-2020-09-22_13-45-01","882.0","390.0","397.0","95.0","25","3"
"192_168_4_5-2020-09-03_16-15-01","1129.0","478.0","574.0","77.0","15","3"
"192_168_4_5-2020-08-31_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_18-30-01","21.0","9.0","9.0","3.0","13","1"
"192_168_4_5-2020-09-18_18-45-01","1106.0","443.0","447.0","216.0","15","5"
"192_168_4_5-2020-09-11_17-30-01","384.0","152.0","198.0","34.0","15","3"
"192_168_4_5-2020-09-23_16-00-01","1091.0","457.0","476.0","158.0","13","3"
"192_168_4_5-2020-09-12_10-15-02","109.0","42.0","58.0","9.0","13","1"
"192_168_4_5-2020-09-19_17-30-01","61.0","15.0","36.0","10.0","13","1"
"192_168_4_5-2020-08-30_10-00-02","79.0","22.0","41.0","16.0","13","1"
"192_168_4_5-2020-09-12_13-15-01","631.0","233.0","264.0","134.0","25","5"
"192_168_4_5-2020-09-16_22-00-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-13_16-30-02","219.0","55.0","147.0","17.0","13","1"
"192_168_4_5-2020-09-12_18-45-01","1067.0","373.0","442.0","252.0","19","1"
"192_168_4_5-2020-09-29_12-45-01","202.0","67.0","77.0","58.0","23","1"
"192_168_4_5-2020-08-29_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-07_09-30-01","236.0","100.0","106.0","30.0","13","5"
"192_168_4_5-2020-08-29_09-45-01","783.0","352.0","322.0","109.0","13","5"
"192_168_4_5-2020-09-18_08-45-01","114.0","52.0","46.0","16.0","13","3"
"192_168_4_5-2020-09-30_09-30-01","294.0","136.0","139.0","19.0","13","1"
"192_168_4_5-2020-09-08_18-45-01","1259.0","572.0","543.0","144.0","13","5"
"192_168_4_5-2020-08-25_12-15-01","1064.0","513.0","479.0","72.0","27","3"
"192_168_4_5-2020-08-31_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-22_09-30-02","61.0","22.0","25.0","14.0","13","1"
"192_168_4_5-2020-09-14_07-15-01","2.0","1.0","1.0","0.0","13","1"
"192_168_4_5-2020-09-07_17-30-01","337.0","140.0","166.0","31.0","23","1"
"192_168_4_5-2020-09-05_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-29_17-15-01","1145.0","420.0","494.0","231.0","21","3"
"192_168_4_5-2020-10-02_15-45-01","100.0","45.0","50.0","5.0","13","1"
"192_168_4_5-2020-09-07_19-15-01","52.0","23.0","29.0","0.0","13","1"
"192_168_4_5-2020-09-15_07-45-02","49.0","23.0","18.0","8.0","15","3"
"192_168_4_5-2020-09-10_13-45-01","2059.0","890.0","862.0","307.0","27","11"
"192_168_4_5-2020-08-28_07-30-01","415.0","173.0","189.0","53.0","13","5"
"192_168_4_5-2020-09-18_08-30-01","92.0","38.0","46.0","8.0","15","3"
"192_168_4_5-2020-09-25_08-30-01","40.0","17.0","17.0","6.0","17","1"
"192_168_4_5-2020-08-26_20-00-01","848.0","316.0","302.0","230.0","13","1"
"192_168_4_5-2020-09-02_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-02_10-45-01","256.0","103.0","134.0","19.0","13","1"
"192_168_4_5-2020-09-10_16-15-01","1165.0","522.0","568.0","75.0","23","1"
"192_168_4_5-2020-09-23_12-00-02","134.0","51.0","61.0","22.0","13","1"
"192_168_4_5-2020-10-02_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-25_18-45-01","21.0","8.0","12.0","1.0","13","1"
"192_168_4_5-2020-09-12_13-00-02","1012.0","437.0","475.0","100.0","27","1"
"192_168_4_5-2020-09-21_09-45-01","169.0","78.0","85.0","6.0","13","1"
"192_168_4_5-2020-08-24_14-45-01","1211.0","482.0","448.0","281.0","17","1"
"192_168_4_5-2020-08-27_15-30-01","315.0","131.0","166.0","18.0","21","1"
"192_168_4_5-2020-09-07_16-30-01","2095.0","862.0","1075.0","158.0","15","5"
"192_168_4_5-2020-09-12_14-00-01","559.0","245.0","255.0","59.0","27","7"
"192_168_4_5-2020-09-28_13-45-01","3291.0","1335.0","1458.0","498.0","25","17"
"192_168_4_5-2020-09-04_12-15-01","1551.0","714.0","773.0","64.0","25","11"
"192_168_4_5-2020-09-07_16-15-01","1334.0","578.0","648.0","108.0","21","3"
"192_168_4_5-2020-09-28_09-45-01","537.0","243.0","234.0","60.0","13","3"
"192_168_4_5-2020-09-13_08-30-01","193.0","97.0","76.0","20.0","13","5"
"192_168_4_5-2020-09-15_08-30-01","40.0","19.0","10.0","11.0","17","1"
"192_168_4_5-2020-08-29_17-00-02","825.0","343.0","360.0","122.0","23","1"
"192_168_4_5-2020-08-27_18-15-01","1918.0","800.0","826.0","292.0","27","11"
"192_168_4_5-2020-09-13_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_19-15-01","9.0","5.0","4.0","0.0","13","1"
"192_168_4_5-2020-08-29_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_21-00-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-10_17-15-01","838.0","322.0","447.0","69.0","21","5"
"192_168_4_5-2020-09-11_10-45-01","785.0","359.0","358.0","68.0","17","1"
"192_168_4_5-2020-09-16_09-45-01","30.0","5.0","12.0","13.0","13","1"
"192_168_4_5-2020-09-01_13-45-02","820.0","316.0","341.0","163.0","23","3"
"192_168_4_5-2020-09-17_10-30-01","46.0","17.0","23.0","6.0","13","1"
"192_168_4_5-2020-09-21_07-45-02","76.0","32.0","28.0","16.0","15","5"
"192_168_4_5-2020-09-08_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_15-30-01","1537.0","585.0","591.0","361.0","13","5"
"192_168_4_5-2020-08-25_19-15-01","2244.0","846.0","1001.0","397.0","17","5"
"192_168_4_5-2020-08-25_15-00-01","6053.0","2545.0","2563.0","945.0","25","17"
"192_168_4_5-2020-09-17_08-00-01","3.0","1.0","1.0","1.0","13","1"
"192_168_4_5-2020-09-25_14-45-01","1401.0","565.0","557.0","279.0","15","1"
"192_168_4_5-2020-09-01_12-15-01","1402.0","641.0","660.0","101.0","27","9"
"192_168_4_5-2020-09-17_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-01_18-15-02","984.0","360.0","484.0","140.0","15","5"
"192_168_4_5-2020-09-18_11-15-01","20.0","4.0","10.0","6.0","13","1"
"192_168_4_5-2020-09-26_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_14-15-01","3742.0","1520.0","1863.0","359.0","25","15"
"192_168_4_5-2020-09-03_18-45-01","1105.0","447.0","518.0","140.0","19","1"
"192_168_4_5-2020-09-03_09-00-01","40.0","11.0","24.0","5.0","13","1"
"192_168_4_5-2020-09-29_13-15-01","587.0","246.0","232.0","109.0","21","3"
"192_168_4_5-2020-09-25_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-17_18-15-01","1055.0","374.0","502.0","179.0","19","1"
"192_168_4_5-2020-09-21_19-15-01","34.0","10.0","12.0","12.0","13","1"
"192_168_4_5-2020-09-20_13-15-02","1134.0","518.0","515.0","101.0","21","5"
"192_168_4_5-2020-09-15_13-45-01","536.0","233.0","254.0","49.0","27","5"
"192_168_4_5-2020-09-05_18-00-01","2074.0","818.0","1027.0","229.0","15","5"
"192_168_4_5-2020-09-26_08-45-01","58.0","33.0","18.0","7.0","17","1"
"192_168_4_5-2020-09-20_08-00-01","21.0","7.0","11.0","3.0","13","1"
"192_168_4_5-2020-09-17_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-10_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_16-30-01","52.0","18.0","25.0","9.0","13","1"
"192_168_4_5-2020-09-11_07-30-02","55.0","20.0","27.0","8.0","13","3"
"192_168_4_5-2020-09-10_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_18-15-01","100.0","43.0","44.0","13.0","15","3"
"192_168_4_5-2020-09-14_12-15-01","680.0","316.0","305.0","59.0","25","1"
"192_168_4_5-2020-09-06_18-45-01","1365.0","559.0","674.0","132.0","17","5"
"192_168_4_5-2020-10-02_15-30-01","38.0","11.0","24.0","3.0","13","1"
"192_168_4_5-2020-09-13_16-00-02","118.0","16.0","99.0","3.0","13","1"
"192_168_4_5-2020-09-18_12-00-02","16.0","4.0","11.0","1.0","13","1"
"192_168_4_5-2020-09-04_13-45-01","565.0","227.0","259.0","79.0","23","1"
"192_168_4_5-2020-08-30_13-30-02","3007.0","1349.0","1359.0","299.0","15","5"
"192_168_4_5-2020-08-29_11-00-01","1509.0","649.0","702.0","158.0","13","3"
"192_168_4_5-2020-09-19_11-45-02","112.0","44.0","50.0","18.0","15","1"
"192_168_4_5-2020-09-21_13-00-01","1929.0","861.0","870.0","198.0","25","11"
"192_168_4_5-2020-08-31_09-15-01","148.0","68.0","57.0","23.0","13","3"
"192_168_4_5-2020-09-14_19-00-02","90.0","10.0","73.0","7.0","13","1"
"192_168_4_5-2020-10-01_15-15-02","159.0","64.0","80.0","15.0","13","1"
"192_168_4_5-2020-09-17_11-30-01","41.0","7.0","21.0","13.0","13","1"
"192_168_4_5-2020-09-02_14-00-01","741.0","340.0","350.0","51.0","23","3"
"192_168_4_5-2020-09-15_10-00-01","36.0","12.0","12.0","12.0","13","1"
"192_168_4_5-2020-09-29_13-45-02","4720.0","2029.0","2255.0","436.0","25","17"
"192_168_4_5-2020-08-31_09-00-02","95.0","37.0","36.0","22.0","13","1"
"192_168_4_5-2020-08-26_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-30_17-00-01","542.0","225.0","253.0","64.0","17","1"
"192_168_4_5-2020-09-17_20-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_07-30-02","16.0","6.0","5.0","5.0","13","1"
"192_168_4_5-2020-09-05_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-20_11-15-01","313.0","127.0","173.0","13.0","13","1"
"192_168_4_5-2020-09-21_18-00-02","170.0","39.0","122.0","9.0","13","1"
"192_168_4_5-2020-09-14_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-27_09-00-01","931.0","398.0","397.0","136.0","17","5"
"192_168_4_5-2020-09-12_07-45-01","64.0","29.0","25.0","10.0","15","3"
"192_168_4_5-2020-09-09_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-09_10-45-02","707.0","364.0","327.0","16.0","25","7"
"192_168_4_5-2020-09-30_12-30-01","319.0","116.0","138.0","65.0","25","3"
"192_168_4_5-2020-10-01_08-15-01","2.0","0.0","0.0","2.0","13","1"
"192_168_4_5-2020-09-26_16-30-02","92.0","27.0","41.0","24.0","13","1"
"192_168_4_5-2020-09-03_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-10_07-45-01","60.0","25.0","25.0","10.0","13","3"
"192_168_4_5-2020-09-02_13-30-01","1375.0","566.0","576.0","233.0","21","3"
"192_168_4_5-2020-09-25_08-00-02","135.0","66.0","55.0","14.0","13","3"
"192_168_4_5-2020-09-18_13-15-01","65.0","12.0","36.0","17.0","13","1"
"192_168_4_5-2020-09-18_15-00-01","896.0","373.0","392.0","131.0","13","3"
"192_168_4_5-2020-09-22_08-45-01","178.0","75.0","76.0","27.0","13","5"
"192_168_4_5-2020-09-11_08-45-01","34.0","11.0","20.0","3.0","17","1"
"192_168_4_5-2020-09-08_13-30-01","430.0","197.0","196.0","37.0","25","5"
"192_168_4_5-2020-09-24_11-00-01","85.0","37.0","39.0","9.0","13","1"
"192_168_4_5-2020-09-06_12-45-01","1343.0","528.0","585.0","230.0","21","5"
"192_168_4_5-2020-09-09_10-30-01","655.0","317.0","328.0","10.0","21","1"
"192_168_4_5-2020-09-28_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_09-45-01","176.0","72.0","78.0","26.0","15","1"
"192_168_4_5-2020-09-04_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-29_13-00-01","795.0","363.0","392.0","40.0","23","1"
"192_168_4_5-2020-09-04_15-45-01","2551.0","1131.0","1177.0","243.0","21","5"
"192_168_4_5-2020-08-26_15-00-01","936.0","422.0","411.0","103.0","25","3"
"192_168_4_5-2020-09-13_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-27_18-15-01","85.0","35.0","39.0","11.0","13","3"
"192_168_4_5-2020-09-07_10-15-01","141.0","48.0","79.0","14.0","13","1"
"192_168_4_5-2020-09-30_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-24_15-45-01","2843.0","1190.0","1175.0","478.0","17","5"
"192_168_4_5-2020-08-26_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-05_09-45-01","335.0","138.0","167.0","30.0","15","5"
"192_168_4_5-2020-09-12_11-30-01","2172.0","998.0","1010.0","164.0","15","5"
"192_168_4_5-2020-09-29_12-00-01","633.0","280.0","317.0","36.0","13","1"
"192_168_4_5-2020-09-15_17-45-01","835.0","215.0","556.0","64.0","13","5"
"192_168_4_5-2020-09-10_14-15-01","2002.0","837.0","913.0","252.0","25","11"
"192_168_4_5-2020-09-11_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_08-00-01","42.0","16.0","21.0","5.0","13","1"
"192_168_4_5-2020-09-12_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-20_07-15-01","7.0","2.0","1.0","4.0","13","1"
"192_168_4_5-2020-09-08_21-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-14_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_09-00-01","50.0","18.0","23.0","9.0","17","1"
"192_168_4_5-2020-09-21_12-15-01","632.0","242.0","253.0","137.0","23","1"
"192_168_4_5-2020-09-20_07-30-01","27.0","9.0","12.0","6.0","13","1"
"192_168_4_5-2020-09-16_18-00-01","311.0","80.0","194.0","37.0","15","3"
"192_168_4_5-2020-09-02_15-15-01","1470.0","618.0","716.0","136.0","17","1"
"192_168_4_5-2020-09-03_08-00-01","490.0","227.0","212.0","51.0","17","1"
"192_168_4_5-2020-09-24_12-30-01","2837.0","1259.0","1234.0","344.0","25","13"
"192_168_4_5-2020-09-03_09-15-01","205.0","72.0","98.0","35.0","13","3"
"192_168_4_5-2020-08-31_08-00-01","2.0","1.0","1.0","0.0","13","1"
"192_168_4_5-2020-08-30_14-00-02","3035.0","1262.0","1359.0","414.0","25","13"
"192_168_4_5-2020-09-13_14-00-02","2661.0","1228.0","1168.0","265.0","25","17"
"192_168_4_5-2020-09-14_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-29_19-15-01","1933.0","742.0","898.0","293.0","19","1"
"192_168_4_5-2020-09-27_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-30_15-45-01","212.0","85.0","118.0","9.0","13","1"
"192_168_4_5-2020-09-29_09-30-01","275.0","128.0","136.0","11.0","13","1"
"192_168_4_5-2020-10-02_14-30-01","15.0","2.0","12.0","1.0","13","1"
"192_168_4_5-2020-10-03_08-45-01","69.0","29.0","22.0","18.0","13","1"
"192_168_4_5-2020-08-25_13-00-01","1378.0","637.0","604.0","137.0","25","3"
"192_168_4_5-2020-08-29_16-00-01","1806.0","744.0","770.0","292.0","21","5"
"192_168_4_5-2020-09-13_07-45-01","61.0","26.0","25.0","10.0","15","3"
"192_168_4_5-2020-10-01_15-30-02","858.0","378.0","395.0","85.0","13","3"
"192_168_4_5-2020-09-27_09-30-01","65.0","25.0","30.0","10.0","13","1"
"192_168_4_5-2020-09-26_11-00-01","82.0","24.0","42.0","16.0","13","1"
"192_168_4_5-2020-09-11_11-00-01","1073.0","449.0","484.0","140.0","17","1"
"192_168_4_5-2020-09-23_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-27_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-07_16-45-02","929.0","357.0","503.0","69.0","21","5"
"192_168_4_5-2020-09-14_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-22_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-05_07-45-02","125.0","54.0","61.0","10.0","13","5"
"192_168_4_5-2020-09-15_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-06_19-15-02","1137.0","344.0","639.0","154.0","13","5"
"192_168_4_5-2020-08-25_07-45-01","1282.0","522.0","498.0","262.0","21","3"
"192_168_4_5-2020-09-19_15-15-01","1745.0","745.0","738.0","262.0","21","3"
"192_168_4_5-2020-08-25_19-30-01","2258.0","804.0","1063.0","391.0","17","3"
"192_168_4_5-2020-09-23_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-25_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-29_20-00-01","180.0","54.0","59.0","67.0","13","1"
"192_168_4_5-2020-09-10_18-45-02","387.0","132.0","220.0","35.0","15","3"
"192_168_4_5-2020-09-14_15-15-01","565.0","222.0","321.0","22.0","23","1"
"192_168_4_5-2020-09-10_15-15-01","825.0","379.0","385.0","61.0","25","3"
"192_168_4_5-2020-09-25_17-15-01","54.0","17.0","29.0","8.0","13","1"
"192_168_4_5-2020-09-24_10-15-01","390.0","188.0","191.0","11.0","13","1"
"192_168_4_5-2020-09-25_19-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-09_23-00-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-26_20-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-24_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_12-15-01","1565.0","661.0","729.0","175.0","25","9"
"192_168_4_5-2020-09-09_14-15-01","1490.0","641.0","682.0","167.0","27","11"
"192_168_4_5-2020-09-17_13-45-01","5616.0","2500.0","2470.0","646.0","25","17"
"192_168_4_5-2020-09-01_19-15-01","959.0","277.0","555.0","127.0","13","5"
"192_168_4_5-2020-09-24_08-15-01","16.0","2.0","3.0","11.0","13","1"
"192_168_4_5-2020-09-02_17-00-01","712.0","307.0","334.0","71.0","23","1"
"192_168_4_5-2020-09-20_20-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-21_16-00-01","1970.0","808.0","897.0","265.0","13","5"
"192_168_4_5-2020-09-10_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-06_10-45-01","165.0","76.0","77.0","12.0","13","1"
"192_168_4_5-2020-09-18_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-02_09-45-01","156.0","60.0","72.0","24.0","15","5"
"192_168_4_5-2020-09-14_15-45-01","126.0","50.0","52.0","24.0","17","1"
"192_168_4_5-2020-09-13_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-04_20-00-01","6.0","1.0","1.0","4.0","13","1"
"192_168_4_5-2020-10-02_10-30-01","9.0","4.0","1.0","4.0","13","1"
"192_168_4_5-2020-10-01_13-30-01","2329.0","963.0","1018.0","348.0","13","5"
"192_168_4_5-2020-09-01_16-30-01","880.0","273.0","492.0","115.0","13","5"
"192_168_4_5-2020-09-07_19-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_08-30-01","98.0","29.0","47.0","22.0","15","3"
"192_168_4_5-2020-09-21_19-00-02","502.0","193.0","270.0","39.0","13","5"
"192_168_4_5-2020-09-05_19-45-02","20.0","5.0","4.0","11.0","13","1"
"192_168_4_5-2020-09-22_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_20-00-02","70.0","14.0","14.0","42.0","13","1"
"192_168_4_5-2020-09-14_10-00-01","241.0","116.0","115.0","10.0","13","1"
"192_168_4_5-2020-08-31_13-00-02","554.0","265.0","269.0","20.0","25","3"
"192_168_4_5-2020-09-26_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_07-45-01","99.0","37.0","49.0","13.0","13","5"
"192_168_4_5-2020-09-03_12-30-02","685.0","310.0","322.0","53.0","25","3"
