"VIDEO","TOTAL_COUNT","UPWARD","DOWNWARD","LATERAL","WINDOW","OVERLAP"
"192_168_4_5-2020-07-03_09-30-01","530.0","205.0","200.0","125.0","23","1"
"192_168_4_5-2020-07-01_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-29_14-15-01","453.0","155.0","157.0","141.0","19","1"
"192_168_4_5-2020-07-14_18-00-02","1774.0","610.0","869.0","295.0","25","9"
"192_168_4_5-2020-07-15_10-45-01","1521.0","652.0","715.0","154.0","21","5"
"192_168_4_5-2020-06-25_18-30-01","1346.0","510.0","629.0","207.0","25","7"
"192_168_4_5-2020-07-05_12-15-02","1137.0","451.0","518.0","168.0","23","1"
"192_168_4_5-2020-07-15_14-15-01","1570.0","652.0","717.0","201.0","25","9"
"192_168_4_5-2020-06-27_16-45-01","3789.0","1537.0","1668.0","584.0","27","11"
"192_168_4_5-2020-06-27_13-15-01","2739.0","1150.0","1144.0","445.0","25","9"
"192_168_4_5-2020-07-12_14-30-01","862.0","243.0","295.0","324.0","25","5"
"192_168_4_5-2020-06-28_11-45-01","957.0","422.0","390.0","145.0","23","3"
"192_168_4_5-2020-07-15_12-30-02","1051.0","477.0","469.0","105.0","23","1"
"192_168_4_5-2020-07-16_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-23_18-45-01","767.0","297.0","338.0","132.0","27","1"
"192_168_4_5-2020-06-30_15-30-02","2040.0","881.0","893.0","266.0","27","11"
"192_168_4_5-2020-07-06_09-45-01","243.0","79.0","132.0","32.0","23","1"
"192_168_4_5-2020-06-28_18-00-01","259.0","79.0","76.0","104.0","15","1"
"192_168_4_5-2020-07-02_09-30-01","872.0","340.0","354.0","178.0","23","1"
"192_168_4_5-2020-07-05_11-45-01","692.0","277.0","330.0","85.0","23","1"
"192_168_4_5-2020-06-24_09-00-01","724.0","269.0","319.0","136.0","23","1"
"192_168_4_5-2020-07-05_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-06_14-15-01","1116.0","464.0","460.0","192.0","25","3"
"192_168_4_5-2020-06-30_15-45-01","1105.0","419.0","528.0","158.0","25","7"
"192_168_4_5-2020-07-18_07-30-01","29.0","11.0","13.0","5.0","21","1"
"192_168_4_5-2020-06-24_19-00-01","1672.0","651.0","794.0","227.0","25","7"
"192_168_4_5-2020-07-05_19-30-01","740.0","207.0","404.0","129.0","27","9"
"192_168_4_5-2020-07-11_16-15-01","5736.0","2304.0","2626.0","806.0","25","17"
"192_168_4_5-2020-06-22_17-15-01","2712.0","1118.0","1162.0","432.0","27","11"
"192_168_4_5-2020-07-07_18-45-01","1301.0","512.0","551.0","238.0","27","9"
"192_168_4_5-2020-07-18_10-45-01","245.0","85.0","138.0","22.0","23","3"
"192_168_4_5-2020-07-12_20-00-01","1031.0","268.0","450.0","313.0","25","5"
"192_168_4_5-2020-06-25_09-00-02","1030.0","402.0","435.0","193.0","23","1"
"192_168_4_5-2020-07-16_09-30-01","590.0","244.0","303.0","43.0","21","3"
"192_168_4_5-2020-07-14_17-30-01","1902.0","807.0","854.0","241.0","27","11"
"192_168_4_5-2020-06-29_17-45-01","1021.0","437.0","446.0","138.0","21","3"
"192_168_4_5-2020-07-13_17-00-01","3462.0","1424.0","1624.0","414.0","27","11"
"192_168_4_5-2020-07-18_08-15-02","1078.0","418.0","499.0","161.0","21","5"
"192_168_4_5-2020-06-27_19-45-01","1330.0","487.0","581.0","262.0","25","3"
"192_168_4_5-2020-06-30_07-45-02","123.0","48.0","56.0","19.0","13","5"
"192_168_4_5-2020-07-05_20-00-01","1769.0","520.0","979.0","270.0","25","7"
"192_168_4_5-2020-07-09_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-11_15-00-01","1043.0","366.0","465.0","212.0","25","7"
"192_168_4_5-2020-07-11_11-00-02","426.0","137.0","181.0","108.0","23","1"
"192_168_4_5-2020-07-15_14-00-01","688.0","307.0","340.0","41.0","25","7"
"192_168_4_5-2020-07-08_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-26_13-45-01","1750.0","658.0","730.0","362.0","21","5"
"192_168_4_5-2020-07-14_08-00-01","353.0","131.0","190.0","32.0","17","5"
"192_168_4_5-2020-06-28_20-00-01","142.0","52.0","57.0","33.0","13","1"
"192_168_4_5-2020-06-26_14-00-02","924.0","420.0","419.0","85.0","25","3"
"192_168_4_5-2020-06-29_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-17_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-25_12-45-01","7605.0","3173.0","3261.0","1171.0","25","17"
"192_168_4_5-2020-07-13_14-30-01","894.0","271.0","337.0","286.0","25","5"
"192_168_4_5-2020-07-08_17-45-01","2056.0","863.0","895.0","298.0","27","7"
"192_168_4_5-2020-06-28_18-30-01","96.0","38.0","49.0","9.0","13","1"
"192_168_4_5-2020-07-12_18-15-01","1010.0","364.0","439.0","207.0","27","3"
"192_168_4_5-2020-06-23_20-15-01","931.0","357.0","468.0","106.0","23","1"
"192_168_4_5-2020-07-07_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-25_19-30-01","799.0","320.0","347.0","132.0","23","3"
"192_168_4_5-2020-07-03_20-30-02","790.0","284.0","414.0","92.0","23","3"
"192_168_4_5-2020-07-11_17-30-01","1127.0","431.0","508.0","188.0","27","9"
"192_168_4_5-2020-07-05_15-30-01","2006.0","783.0","896.0","327.0","27","11"
"192_168_4_5-2020-06-27_16-00-01","789.0","311.0","384.0","94.0","27","9"
"192_168_4_5-2020-07-13_18-30-01","957.0","348.0","421.0","188.0","27","9"
"192_168_4_5-2020-07-17_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-14_10-15-01","1050.0","444.0","533.0","73.0","21","3"
"192_168_4_5-2020-07-03_08-45-01","705.0","281.0","299.0","125.0","23","1"
"192_168_4_5-2020-07-03_16-45-01","4164.0","1932.0","1786.0","446.0","27","13"
"192_168_4_5-2020-06-24_16-45-01","2586.0","1105.0","1095.0","386.0","27","11"
"192_168_4_5-2020-07-05_08-00-01","735.0","232.0","298.0","205.0","21","3"
"192_168_4_5-2020-07-05_09-00-01","657.0","240.0","299.0","118.0","21","5"
"192_168_4_5-2020-07-01_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-12_18-45-01","8023.0","2958.0","3729.0","1336.0","25","17"
"192_168_4_5-2020-06-22_17-45-01","6095.0","2092.0","2271.0","1732.0","25","17"
"192_168_4_5-2020-07-04_10-30-01","601.0","276.0","271.0","54.0","23","1"
"192_168_4_5-2020-07-12_19-45-01","1439.0","396.0","710.0","333.0","25","3"
"192_168_4_5-2020-07-10_07-30-01","99.0","57.0","35.0","7.0","17","1"
"192_168_4_5-2020-07-09_12-15-02","960.0","395.0","442.0","123.0","25","3"
"192_168_4_5-2020-06-25_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-09_18-30-01","1718.0","703.0","797.0","218.0","25","11"
"192_168_4_5-2020-07-05_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-14_18-30-01","1073.0","362.0","410.0","301.0","27","7"
"192_168_4_5-2020-07-01_15-45-01","3638.0","1605.0","1732.0","301.0","27","13"
"192_168_4_5-2020-07-16_16-30-01","2533.0","1116.0","1189.0","228.0","27","11"
"192_168_4_5-2020-07-06_08-30-02","330.0","130.0","147.0","53.0","23","1"
"192_168_4_5-2020-07-09_08-15-01","469.0","209.0","227.0","33.0","15","3"
"192_168_4_5-2020-07-17_12-00-01","1248.0","518.0","559.0","171.0","25","3"
"192_168_4_5-2020-07-04_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-04_09-00-01","621.0","191.0","272.0","158.0","21","5"
"192_168_4_5-2020-07-11_13-45-01","6904.0","2753.0","3013.0","1138.0","25","17"
"192_168_4_5-2020-07-03_14-45-01","625.0","222.0","270.0","133.0","25","1"
"192_168_4_5-2020-07-01_10-30-01","890.0","357.0","391.0","142.0","23","1"
"192_168_4_5-2020-07-16_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-07_10-15-01","656.0","294.0","305.0","57.0","27","9"
"192_168_4_5-2020-07-03_09-15-01","722.0","305.0","319.0","98.0","23","1"
"192_168_4_5-2020-06-28_17-00-01","293.0","105.0","126.0","62.0","13","3"
"192_168_4_5-2020-06-28_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-15_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-30_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-02_16-00-01","1237.0","468.0","607.0","162.0","27","7"
"192_168_4_5-2020-07-18_10-30-01","1222.0","398.0","464.0","360.0","25","1"
"192_168_4_5-2020-06-25_11-00-01","891.0","374.0","378.0","139.0","23","1"
"192_168_4_5-2020-07-14_07-15-01","540.0","242.0","275.0","23.0","17","3"
"192_168_4_5-2020-07-10_17-30-01","1543.0","607.0","618.0","318.0","27","5"
"192_168_4_5-2020-06-23_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-07_09-30-01","318.0","124.0","139.0","55.0","27","9"
"192_168_4_5-2020-07-13_13-30-01","989.0","394.0","474.0","121.0","25","3"
"192_168_4_5-2020-06-28_14-15-01","1352.0","572.0","606.0","174.0","25","3"
"192_168_4_5-2020-07-17_08-45-01","217.0","83.0","112.0","22.0","23","1"
"192_168_4_5-2020-07-14_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-29_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-11_13-30-02","1133.0","530.0","546.0","57.0","25","3"
"192_168_4_5-2020-07-01_20-00-01","1208.0","364.0","697.0","147.0","21","5"
"192_168_4_5-2020-07-12_22-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-15_07-30-02","200.0","58.0","121.0","21.0","13","5"
"192_168_4_5-2020-07-13_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-14_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-03_19-15-01","1056.0","437.0","521.0","98.0","27","9"
"192_168_4_5-2020-07-14_11-15-01","2283.0","949.0","1000.0","334.0","25","9"
"192_168_4_5-2020-07-11_15-30-01","1825.0","705.0","843.0","277.0","25","11"
"192_168_4_5-2020-07-08_17-00-01","2955.0","1253.0","1317.0","385.0","27","11"
"192_168_4_5-2020-07-13_09-00-01","1169.0","406.0","437.0","326.0","21","5"
"192_168_4_5-2020-07-12_17-30-02","2412.0","1043.0","1017.0","352.0","27","11"
"192_168_4_5-2020-07-16_18-45-01","1219.0","415.0","713.0","91.0","25","7"
"192_168_4_5-2020-06-26_15-45-02","2479.0","1108.0","1023.0","348.0","27","13"
"192_168_4_5-2020-06-22_18-00-02","1482.0","598.0","602.0","282.0","27","11"
"192_168_4_5-2020-07-15_20-00-02","687.0","184.0","313.0","190.0","25","1"
"192_168_4_5-2020-07-07_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-05_18-30-01","975.0","353.0","352.0","270.0","27","9"
"192_168_4_5-2020-07-04_14-30-01","1392.0","582.0","598.0","212.0","25","5"
"192_168_4_5-2020-06-25_15-00-01","6344.0","2469.0","2542.0","1333.0","25","17"
"192_168_4_5-2020-07-10_20-45-02","720.0","201.0","212.0","307.0","23","1"
"192_168_4_5-2020-07-17_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-05_13-45-01","1994.0","846.0","917.0","231.0","25","11"
"192_168_4_5-2020-07-17_08-00-01","549.0","215.0","287.0","47.0","19","1"
"192_168_4_5-2020-06-23_19-30-01","5929.0","2188.0","2456.0","1285.0","25","17"
"192_168_4_5-2020-07-03_22-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-02_16-15-02","8407.0","3660.0","3720.0","1027.0","25","17"
"192_168_4_5-2020-06-28_10-00-01","73.0","28.0","39.0","6.0","21","1"
"192_168_4_5-2020-07-03_23-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-18_09-45-01","594.0","233.0","311.0","50.0","23","1"
"192_168_4_5-2020-07-11_21-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-13_17-15-01","1056.0","458.0","415.0","183.0","27","9"
"192_168_4_5-2020-07-08_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-17_20-15-01","533.0","138.0","371.0","24.0","25","7"
"192_168_4_5-2020-07-10_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-30_19-30-01","1206.0","455.0","484.0","267.0","15","5"
"192_168_4_5-2020-07-13_19-30-01","1316.0","423.0","710.0","183.0","27","11"
"192_168_4_5-2020-07-01_09-15-01","726.0","272.0","289.0","165.0","23","1"
"192_168_4_5-2020-07-10_16-45-01","2223.0","961.0","1008.0","254.0","27","13"
"192_168_4_5-2020-07-05_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-13_20-00-01","1056.0","351.0","427.0","278.0","25","1"
"192_168_4_5-2020-07-15_19-45-01","1326.0","479.0","553.0","294.0","25","3"
"192_168_4_5-2020-07-13_09-30-01","139.0","46.0","77.0","16.0","23","1"
"192_168_4_5-2020-07-02_19-45-01","663.0","218.0","351.0","94.0","23","1"
"192_168_4_5-2020-07-16_10-45-01","284.0","117.0","160.0","7.0","23","1"
"192_168_4_5-2020-07-05_16-45-01","3380.0","1437.0","1563.0","380.0","27","13"
"192_168_4_5-2020-07-04_16-45-01","2843.0","1236.0","1357.0","250.0","27","13"
"192_168_4_5-2020-07-09_17-15-01","2352.0","934.0","1069.0","349.0","27","13"
"192_168_4_5-2020-07-04_07-30-02","450.0","170.0","231.0","49.0","23","1"
"192_168_4_5-2020-06-24_17-45-01","896.0","353.0","418.0","125.0","25","3"
"192_168_4_5-2020-07-08_13-00-01","2895.0","1297.0","1307.0","291.0","25","13"
"192_168_4_5-2020-07-06_20-45-01","1050.0","414.0","413.0","223.0","25","1"
"192_168_4_5-2020-07-07_07-15-01","497.0","130.0","131.0","236.0","23","1"
"192_168_4_5-2020-07-12_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-14_21-00-01","961.0","387.0","417.0","157.0","13","1"
"192_168_4_5-2020-07-15_17-15-01","1311.0","478.0","671.0","162.0","27","1"
"192_168_4_5-2020-07-17_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-10_09-15-01","223.0","65.0","140.0","18.0","23","1"
"192_168_4_5-2020-07-01_09-45-01","551.0","214.0","245.0","92.0","23","1"
"192_168_4_5-2020-06-23_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-09_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-09_18-00-01","1352.0","517.0","656.0","179.0","27","1"
"192_168_4_5-2020-07-16_07-15-01","64.0","33.0","22.0","9.0","13","3"
"192_168_4_5-2020-06-30_12-15-01","915.0","296.0","434.0","185.0","21","5"
"192_168_4_5-2020-07-14_14-00-01","442.0","176.0","236.0","30.0","23","1"
"192_168_4_5-2020-07-07_14-15-01","962.0","363.0","397.0","202.0","25","1"
"192_168_4_5-2020-07-05_14-00-01","1037.0","442.0","498.0","97.0","25","3"
"192_168_4_5-2020-07-18_13-45-01","1070.0","423.0","457.0","190.0","27","9"
"192_168_4_5-2020-06-26_10-15-01","854.0","295.0","329.0","230.0","23","1"
"192_168_4_5-2020-07-18_10-00-01","785.0","271.0","287.0","227.0","25","3"
"192_168_4_5-2020-06-25_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-07_17-30-01","1050.0","359.0","466.0","225.0","27","9"
"192_168_4_5-2020-07-08_07-30-01","559.0","229.0","243.0","87.0","17","5"
"192_168_4_5-2020-06-30_20-30-01","1167.0","391.0","514.0","262.0","21","3"
"192_168_4_5-2020-07-11_19-30-01","2246.0","826.0","1111.0","309.0","27","11"
"192_168_4_5-2020-07-16_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-27_07-15-01","470.0","237.0","174.0","59.0","13","5"
"192_168_4_5-2020-07-13_18-00-02","8023.0","3242.0","3547.0","1234.0","25","17"
"192_168_4_5-2020-06-30_17-30-01","223.0","89.0","111.0","23.0","21","1"
"192_168_4_5-2020-07-12_19-30-01","2182.0","821.0","1159.0","202.0","27","13"
"192_168_4_5-2020-06-29_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-25_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-30_17-15-01","779.0","217.0","305.0","257.0","21","5"
"192_168_4_5-2020-06-29_15-45-01","1861.0","943.0","757.0","161.0","27","11"
"192_168_4_5-2020-07-12_08-00-01","1100.0","471.0","473.0","156.0","21","5"
"192_168_4_5-2020-07-12_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-29_14-30-01","1212.0","481.0","467.0","264.0","21","5"
"192_168_4_5-2020-07-10_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-16_10-00-02","448.0","144.0","190.0","114.0","23","1"
"192_168_4_5-2020-07-05_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-01_11-30-01","981.0","404.0","432.0","145.0","23","1"
"192_168_4_5-2020-07-15_12-00-01","1055.0","450.0","548.0","57.0","23","1"
"192_168_4_5-2020-06-30_15-00-01","1843.0","682.0","916.0","245.0","25","7"
"192_168_4_5-2020-06-27_12-00-01","1211.0","494.0","527.0","190.0","25","3"
"192_168_4_5-2020-07-13_08-15-02","71.0","11.0","43.0","17.0","21","1"
"192_168_4_5-2020-07-08_18-45-01","1457.0","550.0","768.0","139.0","27","5"
"192_168_4_5-2020-06-24_11-15-01","1280.0","557.0","593.0","130.0","23","1"
"192_168_4_5-2020-07-11_10-15-02","444.0","168.0","221.0","55.0","23","1"
"192_168_4_5-2020-07-02_12-00-02","701.0","288.0","259.0","154.0","25","1"
"192_168_4_5-2020-06-29_13-15-01","60.0","23.0","14.0","23.0","13","1"
"192_168_4_5-2020-06-25_17-00-01","2016.0","803.0","874.0","339.0","27","11"
"192_168_4_5-2020-07-10_11-00-01","1071.0","419.0","479.0","173.0","21","5"
"192_168_4_5-2020-07-07_12-00-01","1676.0","670.0","730.0","276.0","25","9"
"192_168_4_5-2020-07-08_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-08_10-45-01","410.0","174.0","197.0","39.0","23","1"
"192_168_4_5-2020-07-12_20-45-01","1220.0","445.0","473.0","302.0","21","3"
"192_168_4_5-2020-07-08_11-45-01","1022.0","445.0","471.0","106.0","25","3"
"192_168_4_5-2020-07-12_11-30-01","864.0","270.0","358.0","236.0","25","3"
"192_168_4_5-2020-07-08_11-00-01","1098.0","382.0","449.0","267.0","21","5"
"192_168_4_5-2020-06-26_10-30-01","1019.0","450.0","451.0","118.0","23","1"
"192_168_4_5-2020-07-12_09-45-01","252.0","81.0","144.0","27.0","23","1"
"192_168_4_5-2020-06-26_15-30-01","2522.0","992.0","1203.0","327.0","27","11"
"192_168_4_5-2020-07-02_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-26_19-00-01","4618.0","1722.0","2173.0","723.0","25","15"
"192_168_4_5-2020-07-01_14-30-01","1092.0","433.0","504.0","155.0","25","3"
"192_168_4_5-2020-06-23_14-00-01","928.0","387.0","446.0","95.0","23","3"
"192_168_4_5-2020-06-28_11-00-01","986.0","383.0","399.0","204.0","23","1"
"192_168_4_5-2020-07-06_23-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-06_15-30-01","2100.0","843.0","898.0","359.0","27","11"
"192_168_4_5-2020-06-28_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-14_09-30-01","1307.0","528.0","544.0","235.0","21","5"
"192_168_4_5-2020-06-22_13-00-01","1212.0","526.0","527.0","159.0","23","1"
"192_168_4_5-2020-07-13_12-00-01","820.0","325.0","342.0","153.0","25","3"
"192_168_4_5-2020-07-12_16-15-01","2603.0","949.0","1269.0","385.0","25","13"
"192_168_4_5-2020-07-13_09-15-01","1045.0","361.0","421.0","263.0","21","5"
"192_168_4_5-2020-06-27_17-00-01","3612.0","1382.0","1701.0","529.0","27","13"
"192_168_4_5-2020-07-01_09-00-01","433.0","157.0","171.0","105.0","23","1"
"192_168_4_5-2020-07-05_10-00-01","618.0","256.0","285.0","77.0","23","1"
"192_168_4_5-2020-07-11_08-45-01","939.0","327.0","442.0","170.0","21","3"
"192_168_4_5-2020-06-22_19-30-01","3319.0","1190.0","1495.0","634.0","25","15"
"192_168_4_5-2020-06-28_09-30-01","604.0","179.0","226.0","199.0","21","3"
"192_168_4_5-2020-07-06_21-00-01","1002.0","400.0","462.0","140.0","15","3"
"192_168_4_5-2020-07-08_19-15-01","753.0","256.0","432.0","65.0","25","7"
"192_168_4_5-2020-06-27_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-04_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-05_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-28_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-06_10-00-01","1319.0","534.0","543.0","242.0","21","5"
"192_168_4_5-2020-07-11_23-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-28_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-27_20-30-01","1198.0","437.0","471.0","290.0","21","5"
"192_168_4_5-2020-06-27_11-15-01","1051.0","386.0","410.0","255.0","23","1"
"192_168_4_5-2020-07-01_17-15-01","2222.0","957.0","963.0","302.0","27","11"
"192_168_4_5-2020-07-13_10-00-01","229.0","71.0","136.0","22.0","23","3"
"192_168_4_5-2020-07-07_14-30-01","1174.0","444.0","521.0","209.0","25","7"
"192_168_4_5-2020-06-23_07-15-01","1019.0","350.0","411.0","258.0","21","5"
"192_168_4_5-2020-07-10_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-27_13-30-01","2485.0","1073.0","1046.0","366.0","27","11"
"192_168_4_5-2020-07-02_10-00-01","651.0","279.0","274.0","98.0","23","1"
"192_168_4_5-2020-07-12_12-30-01","1434.0","665.0","642.0","127.0","25","5"
"192_168_4_5-2020-07-07_20-15-01","1144.0","340.0","582.0","222.0","25","1"
"192_168_4_5-2020-07-15_13-45-01","762.0","284.0","321.0","157.0","27","9"
"192_168_4_5-2020-07-16_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-16_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-08_15-45-01","2924.0","1314.0","1228.0","382.0","27","11"
"192_168_4_5-2020-07-10_13-15-01","3700.0","1642.0","1609.0","449.0","25","13"
"192_168_4_5-2020-06-25_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-03_12-45-01","939.0","429.0","449.0","61.0","23","1"
"192_168_4_5-2020-07-01_15-30-02","2264.0","945.0","1017.0","302.0","27","11"
"192_168_4_5-2020-07-09_21-00-01","927.0","348.0","420.0","159.0","13","1"
"192_168_4_5-2020-07-06_16-15-01","4585.0","1818.0","1997.0","770.0","25","15"
"192_168_4_5-2020-06-27_12-30-01","1280.0","562.0","562.0","156.0","23","1"
"192_168_4_5-2020-07-11_11-45-01","878.0","280.0","367.0","231.0","25","3"
"192_168_4_5-2020-07-14_19-30-01","1471.0","522.0","774.0","175.0","27","11"
"192_168_4_5-2020-06-30_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-13_11-30-01","1625.0","613.0","635.0","377.0","25","9"
"192_168_4_5-2020-07-07_20-45-01","698.0","255.0","253.0","190.0","21","3"
"192_168_4_5-2020-06-26_08-30-01","648.0","162.0","192.0","294.0","21","5"
"192_168_4_5-2020-07-07_10-45-02","883.0","333.0","335.0","215.0","27","9"
"192_168_4_5-2020-07-09_10-30-01","1041.0","291.0","382.0","368.0","21","5"
"192_168_4_5-2020-07-12_19-00-01","1873.0","691.0","918.0","264.0","27","11"
"192_168_4_5-2020-07-05_11-15-01","427.0","176.0","187.0","64.0","27","9"
"192_168_4_5-2020-07-02_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-12_14-00-01","1433.0","478.0","573.0","382.0","25","9"
"192_168_4_5-2020-07-16_15-00-01","955.0","300.0","420.0","235.0","25","3"
"192_168_4_5-2020-07-06_11-00-01","1196.0","403.0","522.0","271.0","25","9"
"192_168_4_5-2020-07-02_13-15-01","935.0","386.0","412.0","137.0","23","3"
"192_168_4_5-2020-07-01_17-30-01","812.0","297.0","386.0","129.0","23","1"
"192_168_4_5-2020-07-17_09-45-01","447.0","149.0","224.0","74.0","23","1"
"192_168_4_5-2020-07-04_15-00-01","5946.0","2152.0","2396.0","1398.0","25","17"
"192_168_4_5-2020-07-15_23-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-30_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-06_15-00-02","797.0","289.0","335.0","173.0","27","9"
"192_168_4_5-2020-06-27_14-00-01","931.0","389.0","408.0","134.0","23","1"
"192_168_4_5-2020-06-29_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-28_19-30-01","23.0","6.0","12.0","5.0","13","1"
"192_168_4_5-2020-07-05_17-45-02","1259.0","497.0","535.0","227.0","27","1"
"192_168_4_5-2020-07-05_20-30-01","1027.0","210.0","436.0","381.0","25","7"
"192_168_4_5-2020-07-13_10-15-01","1079.0","475.0","539.0","65.0","21","5"
"192_168_4_5-2020-06-23_12-00-01","938.0","353.0","371.0","214.0","25","1"
"192_168_4_5-2020-06-23_14-45-02","1326.0","549.0","609.0","168.0","23","3"
"192_168_4_5-2020-07-18_13-00-01","813.0","337.0","338.0","138.0","25","3"
"192_168_4_5-2020-07-04_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-04_10-15-01","1357.0","573.0","571.0","213.0","25","7"
"192_168_4_5-2020-07-17_13-15-01","8474.0","3769.0","3586.0","1119.0","27","19"
"192_168_4_5-2020-07-04_21-00-01","1500.0","612.0","685.0","203.0","13","3"
"192_168_4_5-2020-07-14_23-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-16_07-30-01","201.0","91.0","72.0","38.0","15","5"
"192_168_4_5-2020-07-12_08-45-01","875.0","331.0","356.0","188.0","25","1"
"192_168_4_5-2020-07-11_17-45-01","5118.0","1679.0","2453.0","986.0","25","15"
"192_168_4_5-2020-07-16_21-00-01","399.0","177.0","173.0","49.0","13","1"
"192_168_4_5-2020-06-29_07-30-01","170.0","76.0","70.0","24.0","13","5"
"192_168_4_5-2020-07-18_13-30-01","2584.0","1129.0","1260.0","195.0","27","13"
"192_168_4_5-2020-07-16_11-15-01","408.0","156.0","232.0","20.0","23","1"
"192_168_4_5-2020-06-26_08-00-02","220.0","75.0","76.0","69.0","17","1"
"192_168_4_5-2020-07-05_20-15-01","804.0","235.0","432.0","137.0","23","3"
"192_168_4_5-2020-07-11_07-15-01","97.0","40.0","51.0","6.0","13","1"
